Thread,Gender,Location,Political_leaning
144,Male,"Cambridge, MA",Slightly Liberal
144,Male,,Independen
144,Male,No longer Los Angeles,
144,,Somewhere in Babylon...,
144,Male,,Communist
144,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
144,Male,in expatria,Privat
144,Male,Oceania,Libertarian
144,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
144,Male,,Communist
144,Male,"Columbus, OH",Moderat
144,,,
144,Male,in expatria,Privat
144,Male,in expatria,Privat
144,Male,"Columbus, OH",Moderat
144,Male,in expatria,Privat
144,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
145,,,
145,Male,Third Coast,Other
145,Male,Mid-West USA,Libertarian - Left
145,Male,Third Coast,Other
145,,,
145,Male,Oceania,Libertarian
145,Male,,Other
145,Male,Third Coast,Other
145,,,
145,Male,Third Coast,Other
145,Male,Oceania,Libertarian
145,,,
145,Male,,Independen
145,Male,Third Coast,Other
145,Male,,Independen
145,,,
145,,,
145,,,
145,Male,,Independen
145,Male,Oceania,Libertarian
145,Male,,Other
145,Male,,Other
145,Male,,Other
145,Male,Third Coast,Other
145,Male,Third Coast,Other
146,,Somewhere in Babylon...,
146,Male,,Independen
146,,,
146,Female,,Conservative
146,,Somewhere in Babylon...,
147,Male,,Progressive
147,,,
147,Male,,Progressive
147,,,
147,Male,,Progressive
147,,,
147,Male,Southern Englan,Slightly Liberal
148,Male,,Progressive
149,Male,,Progressive
150,Male,,Progressive
150,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
150,Male,Massachuset,Other
150,Male,"Tenessee, USA",Conservative
150,Male,NW USA,
150,Male,,Liberal
150,Male,,Liberal
150,Male,,Independen
150,Male,Miami,Independen
150,Male,,Liberal
150,Male,,Independen
150,Male,,Liberal
150,Male,on an island off the left coast of Canada,Liberal
150,Male,Where I'm Needed,Independen
150,,Trumplandia,Very Conservative
150,Male,,Progressive
150,Male,,Independen
150,Male,,Progressive
151,Male,,Progressive
152,Male,,Progressive
153,Male,,Progressive
154,Male,,Independen
154,Male,With Yo Mama,Independen
155,Male,,Progressive
155,Male,,Libertarian - Right
155,Male,California,Conservative
155,Male,"Monreal, QC",Liberal
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
156,Male,,Moderat
156,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
157,Male,,Progressive
157,Male,,Independen
157,Male,,Progressive
157,Male,,Independen
157,Male,,Independen
157,Male,Miami,Independen
157,Male,,Progressive
157,Male,,Independen
157,Male,Miami,Independen
157,Male,,Progressive
157,Male,Miami,Independen
157,Male,,Independen
157,,'Murica,Independen
157,Male,,Progressive
157,,,Cenrist
157,Male,,Progressive
157,Male,,Progressive
157,Male,,Independen
157,,,Cenrist
157,Male,Miami,Independen
157,Male,,Progressive
157,Male,Miami,Independen
157,Male,,Progressive
157,Male,Miami,Independen
157,Male,Englan,Independen
158,Male,,Communist
158,Male,Menor Ohio,Libertarian
158,Male,"Houston, in the great state of Texas",Conservative
158,Male,"Houston, in the great state of Texas",Conservative
158,Male,Atlan,Independen
158,Male,,Communist
158,Male,Oceania,Libertarian
158,Male,Knee deep in garden dirt,Other
158,Male,,Communist
158,Male,,Communist
158,Male,Knee deep in garden dirt,Other
158,,,Other
158,Male,,Communist
158,Male,Knee deep in garden dirt,Other
158,,,Other
158,Male,Chicago,Independen
158,Male,Knee deep in garden dirt,Other
158,,,Other
158,Male,,Communist
158,Male,Norfolk Virginia area.,Other
158,Male,,Communist
158,Male,Knee deep in garden dirt,Other
158,Male,,Communist
158,Male,"Houston, in the great state of Texas",Conservative
158,Male,Knee deep in garden dirt,Other
159,Male,,Progressive
159,Male,Third Coast,Other
159,Male,California,Conservative
159,Male,,Independen
159,Male,Third Coast,Other
159,Male,,Liberal
159,Male,Third Coast,Other
159,Male,,Independen
159,Male,Third Coast,Other
159,Male,,Independen
159,Male,Third Coast,Other
160,Male,,Progressive
160,Male,,Independen
160,Male,,Libertarian
160,,Down the street,
161,Male,,Progressive
161,Male,Idaho,Other
161,,,
161,Male,,Libertarian - Right
161,Male,okla-freakin-homa,Progressive
161,Male,,Libertarian - Right
161,Male,Idaho,Other
161,Male,Idaho,Other
161,Male,,Libertarian - Right
161,Male,okla-freakin-homa,Progressive
161,Male,Idaho,Other
161,Male,,Independen
161,Male,,Conservative
161,Male,Fayetenam,Conservative
161,Male,on an island off the left coast of Canada,Liberal
161,Male,on an island off the left coast of Canada,Liberal
161,Male,on an island off the left coast of Canada,Liberal
161,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
161,Male,,Independen
161,Male,on an island off the left coast of Canada,Liberal
161,,,
161,Male,Menor Ohio,Libertarian
161,Male,Menor Ohio,Libertarian
161,,,
161,Male,Menor Ohio,Libertarian
162,Male,,Independen
162,Male,The Lone Star State.,Conservative
162,Male,Texas,Independen
162,Male,,Conservative
162,Male,American Refugee in Europe,Independen
163,Male,,Progressive
163,Male,"Tenessee, USA",Conservative
163,Male,,Liberal
164,Male,,Progressive
165,Male,,Progressive
165,Male,,Other
165,Male,"Tenessee, USA",Conservative
165,Male,,Communist
165,Male,Menor Ohio,Libertarian
165,Male,Norfolk Virginia area.,Other
166,Male,,Independen
166,Male,Idaho,Other
167,Male,,Progressive
168,Male,,Progressive
169,Female,Turkey,Other
170,Male,,Progressive
170,,,
170,Male,California Caliphat,Independen
170,Male,,Progressive
170,Male,California Caliphat,Independen
170,Male,,Other
170,Male,,Libertarian - Right
170,Male,,Other
170,Male,,Libertarian - Right
170,Male,California Caliphat,Independen
170,Male,,Libertarian - Right
170,Male,,Progressive
170,Male,,Progressive
170,,Trumplandia,Very Conservative
171,Male,,Progressive
171,,,
171,Male,,Moderat
171,Male,Third Coast,Other
171,Male,,Progressive
171,Male,,Progressive
172,Male,,Progressive
172,Male,,Progressive
172,,,
173,Male,,Progressive
173,Male,California,Conservative
173,,,
173,Male,,Liberal
173,,,Libertarian - Right
173,Male,,Liberal
173,,,Cenrist
173,,,Libertarian - Right
173,Male,,Liberal
173,,,Libertarian - Right
173,Male,,Liberal
173,,,Libertarian - Right
173,Male,,Liberal
173,Male,SW Wisconsin,Slightly Liberal
173,,,Libertarian - Right
173,Male,,Liberal
173,,,Libertarian - Right
173,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
173,Male,,Liberal
173,Male,California Caliphat,Independen
173,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
173,Male,,Progressive
173,Male,,Progressive
174,Male,,Independen
174,,,
174,,Somewhere in Babylon...,
174,Male,,Other
174,,,Cenrist
174,Male,NW USA,
174,Male,The Golden Stat,Independen
174,Male,Idaho,Other
174,Male,,Independen
174,Male,The Golden Stat,Independen
174,Male,Massachuset,Other
175,Male,,Independen
176,Male,,Progressive
176,Female,sout,Other
176,Male,Menor Ohio,Libertarian
176,Male,Oceania,Libertarian
176,Female,sout,Other
176,,Somewhere in Babylon...,
176,Male,California,Conservative
176,Male,"Tucson, AZ",Conservative
176,Male,California,Conservative
176,Male,Oceania,Libertarian
176,,,
176,Male,,Independen
176,Male,Behind you - run,Other
176,Male,California Caliphat,Independen
176,Male,okla-freakin-homa,Progressive
176,Male,,Liberal
176,Male,okla-freakin-homa,Progressive
176,Male,"Tenessee, USA",Conservative
176,Female,Midwest,
176,Male,Menor Ohio,Libertarian
176,Male,,Liberal
176,Male,,Moderat
176,,,
176,,,
176,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,Washington,Independen
177,,,Privat
177,Male,,Independen
177,,,Privat
177,Male,Oceania,Libertarian
177,Male,in expatria,Privat
177,Male,"Tenessee, USA",Conservative
177,Male,"Tenessee, USA",Conservative
177,,,
177,,Utah,
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,Chicago,Independen
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,Oceania,Libertarian
177,Male,,Moderat
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,Atlan,Independen
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,Oceania,Libertarian
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,,,
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
177,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
178,Male,,Progressive
178,Male,,Independen
178,Male,,Independen
178,Male,foothills of destin,Slightly Liberal
178,,Trumplandia,Very Conservative
179,Male,,Progressive
179,Male,NM,Independen
179,Male,"Tenessee, USA",Conservative
179,,,
180,Male,,Independen
180,Male,,Conservative
180,Male,Miami,Independen
180,,,Privat
180,Male,Massachuset,Other
180,Male,Miami,Independen
180,Male,Atlan,Independen
180,Male,"Columbus, OH",Moderat
180,Male,Florida,Liberal
180,Male,California Caliphat,Independen
180,Male,Florida,Liberal
180,Male,,Conservative
180,Male,,Conservative
180,Male,North Texas,Libertarian - Right
180,Male,"Columbus, OH",Moderat
180,Male,,Conservative
180,Male,"Columbus, OH",Moderat
180,Male,,Conservative
180,Male,"Columbus, OH",Moderat
180,Male,,Conservative
180,Male,"Columbus, OH",Moderat
180,Male,,Conservative
180,Male,"Columbus, OH",Moderat
180,,Trumplandia,Very Conservative
180,Male,California Caliphat,Independen
181,Male,,Other
182,Male,,Progressive
183,Male,"Vacaville, CA",Other
183,Male,,
183,Male,Miami,Independen
183,Male,"Vacaville, CA",Other
183,Male,,
183,Male,Atlan,Independen
183,Male,Miami,Independen
183,Male,,Libertarian - Right
184,Male,,Progressive
184,Male,,Independen
184,Male,"Columbus, OH",Moderat
184,,,Cenrist
184,Male,AL,Libertarian
184,Male,Chicago,Independen
184,Male,The Bay,Progressive
184,Male,"Columbus, OH",Moderat
185,Male,,Progressive
186,Male,,Slightly Conservative
186,Male,,Independen
187,Male,,Independen
188,,Trumplandia,Very Conservative
188,Male,Miami,Independen
188,,California,Independen
188,Male,,Moderat
188,,California,Independen
189,Male,,Slightly Conservative
190,Male,,Independen
190,,,
190,Male,,Independen
190,,New Zealan,Independen
190,Male,California Caliphat,Independen
190,Male,AL,Libertarian
190,,,
190,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
190,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
190,Male,,Other
190,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
191,,Somewhere in Babylon...,
191,,,
191,Male,,Very Conservative
191,Male,GDL/Sweden,Cenrist
191,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
191,Male,"US, California - federalist",Liberal
191,Male,,Other
191,Male,"US, California - federalist",Liberal
192,,,
192,Male,,Independen
192,,Somewhere in Babylon...,
192,,,
192,Male,,Conservative
192,Male,in expatria,Privat
192,,,
192,Male,in expatria,Privat
192,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
193,Male,,Independen
193,Male,,Other
193,,Trumplandia,Very Conservative
193,Male,Norfolk Virginia area.,Other
193,Male,,Independen
194,Male,GDL/Sweden,Cenrist
194,,,
194,Male,,Progressive
194,Male,Texas,Libertarian - Right
194,Male,GDL/Sweden,Cenrist
194,Male,Texas,Libertarian - Right
195,Male,,Independen
195,Male,,Conservative
195,,,Cenrist
195,Male,Florida,Liberal
195,Male,,Independen
195,Male,,Conservative
195,,,Cenrist
195,Male,,Independen
195,Male,,Independen
195,Male,Florida,Liberal
195,,,Cenrist
195,,,Cenrist
195,Female,Middle Tenessee,Conservative
195,,,
195,,,Cenrist
195,Male,,Independen
195,,Utah,
195,Female,New Jersey,Liberal
195,,Utah,
195,,Utah,
195,,,Cenrist
195,,Utah,
195,,,Cenrist
195,,Utah,
195,,,Cenrist
196,Male,,Progressive
197,,,
197,,,
197,,,
197,,,
197,,,
198,Male,Texas,Libertarian - Right
198,Male,Atlan,Independen
198,Male,,Very Conservative
198,,Trumplandia,Very Conservative
199,Male,GDL/Sweden,Cenrist
199,Male,GDL/Sweden,Cenrist
199,Male,PNW,Libertarian - Left
199,Male,GDL/Sweden,Cenrist
200,,,
201,Male,Texas,Libertarian - Right
201,,,
201,Male,Texas,Libertarian - Right
201,Male,htps://www.debatepolitics.com,Libertarian - Left
201,Male,,Progressive
201,Male,Texas,Libertarian - Right
201,Male,,Progressive
201,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
201,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
201,Male,midwest,Conservative
201,Male,htps://www.debatepolitics.com,Libertarian - Left
201,Male,,Progressive
201,,,
201,,,
201,,,
201,,,
201,Male,Texas,Libertarian - Right
201,Male,Texas,Libertarian - Right
201,Male,htps://www.debatepolitics.com,Libertarian - Left
202,Male,GDL/Sweden,Cenrist
202,Male,GDL/Sweden,Cenrist
202,Male,,Independen
202,Male,GDL/Sweden,Cenrist
202,Male,,Moderat
202,Male,,Independen
203,Male,,Independen
203,Male,Atlan,Independen
203,Male,,Other
203,Male,,Liberal
203,Male,,Other
203,Male,,Liberal
203,Male,,Other
203,Male,California,Other
203,Male,California,Other
203,Male,,Independen
203,,,
203,,Trumplandia,Very Conservative
203,Male,,Cenrist
203,Male,GDL/Sweden,Cenrist
203,Male,Canada,Cenrist
204,,USA,Independen
204,Male,,Other
204,Female,Middle Tenessee,Conservative
204,Male,,Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Female,Middle Tenessee,Conservative
204,Male,,Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Male,,Independen
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Male,,Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Female,S. California,Slightly Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Male,,Conservative
204,Male,,Liberal
204,Female,Middle Tenessee,Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Male,,Conservative
204,Male,,Liberal
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Female,Middle Tenessee,Conservative
204,Female,Middle Tenessee,Conservative
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
204,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
205,Male,,Independen
205,Male,,Other
205,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
205,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
205,,,
205,Male,VPN @ PRC/HKG/SPORE/JPN/LA/UK/CANADA/& EU OTHERS,Progressive
205,Male,Oceania,Libertarian
206,Male,,Independen
206,Male,Atlan,Independen
206,,,
206,Male,,Other
207,Male,Washington,Independen
207,,,
207,Male,Washington,Independen
207,Male,,Conservative
207,Male,Oregon,
207,Male,,Independen
207,Male,Third Coast,Other
207,Male,orth carolin,Very Conservative
207,Male,,Independen
207,Male,,Independen
207,Female,,Other
207,Male,orth carolin,Very Conservative
207,Male,,Independen
207,,,
207,Male,orth carolin,Very Conservative
207,Male,orth carolin,Very Conservative
207,Male,Where I'm Needed,Independen
207,,,
207,Male,orth carolin,Very Conservative
207,,,
207,Male,,Conservative
208,Male,,Cenrist
208,Male,,Moderat
208,Male,Canada,Cenrist
209,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
209,Male,,Independen
209,,Georgia,Very Liberal
210,,Trumplandia,Very Conservative
211,Male,,Independen
211,Male,Mid-West USA,Libertarian - Left
211,Male,,Independen
211,Male,,Independen
211,Male,,Independen
211,,Trumplandia,Very Conservative
211,Male,Menor Ohio,Libertarian
211,Male,Menor Ohio,Libertarian
211,Male,,Independen
211,Male,Menor Ohio,Libertarian
211,,Trumplandia,Very Conservative
211,Male,,Independen
211,Male,,Independen
212,Male,UP of Michigan,Independen
212,Male,California,Conservative
212,Male,California Caliphat,Independen
212,Male,Los Angeles,
212,Male,"Tucson, AZ",Conservative
212,Male,UP of Michigan,Independen
212,,Trumplandia,Very Conservative
212,,,
213,Male,Washington,Independen
213,Male,,Very Conservative
213,,,Libertarian
213,Male,California Caliphat,Independen
213,Male,Western NY,Liberal
213,Male,Atlan,Independen
213,Male,California Caliphat,Independen
213,Male,Texas,Independen
213,Male,Atlan,Independen
213,Male,California Caliphat,Independen
213,Male,Los Angeles area,Conservative
213,Male,The Lone Star State.,Conservative
213,Male,Atlan,Independen
213,Male,Rhode Islan,Independen
213,,,
213,Male,The Lone Star State.,Conservative
213,Male,The Lone Star State.,Conservative
213,Male,Western NY,Liberal
213,Male,Western NY,Liberal
213,Male,California Caliphat,Independen
213,Male,Beautiful Cenral Oregon,Very Conservative
213,Male,Beautiful Cenral Oregon,Very Conservative
213,Male,,Very Conservative
213,Male,Beautiful Cenral Oregon,Very Conservative
213,Male,,Very Conservative
214,Male,,Independen
214,Male,United States,Privat
214,Male,,Independen
214,Male,,Conservative
214,Male,,Moderat
215,Male,,Independen
215,Male,"New York State, USA",Slightly Liberal
215,,North America,Other
215,,North America,Other
215,Male,"New York State, USA",Slightly Liberal
215,,North America,Other
215,Male,SE Virginia,Conservative
215,Male,Your Echochamber,Other
216,,,Other
216,Male,Knee deep in garden dirt,Other
216,Male,CT,
216,,,Other
216,Male,,Other
216,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
216,Male,Los Angeles,
216,Male,,Other
216,Male,Chicago,Independen
216,Male,Los Angeles,
216,,,Other
216,Male,,Independen
216,,,Other
216,,,
216,Male,Los Angeles,
216,Male,PNW,Libertarian - Left
216,Male,,Independen
216,,,Other
216,Male,Los Angeles,
216,,,Other
216,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
216,,,Other
216,Male,Chicago,Independen
216,Male,Chicago,Independen
216,,,Other
217,Male,,Progressive
217,Male,,Other
217,Male,,Liberal
218,Male,Canada,Cenrist
218,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
218,Male,American Refugee in Europe,Independen
218,Male,No longer Los Angeles,
218,,Somewhere in Babylon...,
218,Male,on an island off the left coast of Canada,Liberal
218,Male,California,Conservative
218,Male,No longer Los Angeles,
218,Male,Canada,Cenrist
218,Male,Canada,Cenrist
218,Male,Pindostan,Other
218,,,
218,Male,Pindostan,Other
218,,,
218,Male,Portlandia,Libertarian - Right
218,Male,United States,Progressive
218,,,Other
218,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
218,,,
218,,,
218,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
218,,,
218,Male,United States,Progressive
219,Male,,Slightly Conservative
219,Male,NW USA,
220,Male,,Slightly Conservative
221,Male,,Progressive
221,Male,Colorado,Libertarian - Left
221,Male,,Progressive
221,,USSA,Other
221,Male,In your head,Other
222,Male,,Independen
222,Male,on an island off the left coast of Canada,Liberal
222,Male,,Very Conservative
222,Male,With Yo Mama,Independen
222,Male,,Independen
222,Male,Knee deep in garden dirt,Other
222,Male,,Independen
222,Male,orth carolin,Very Conservative
222,Male,With Yo Mama,Independen
222,Male,Canada,Cenrist
223,Male,,Progressive
223,Male,Los Angeles,
223,Male,Atlan,Independen
223,Male,,Progressive
223,Male,Atlan,Independen
223,Male,,Progressive
223,Male,California Caliphat,Independen
223,,Yo mammas,Conservative
223,Male,,Progressive
223,Male,California Caliphat,Independen
223,Male,Florida,Liberal
223,Male,Florida,Liberal
223,Male,Los Angeles,
223,Male,Florida,Liberal
223,Male,Los Angeles,
224,Male,"Torono, Canada",Conservative
225,Male,,Progressive
225,Male,Atlan,Independen
225,Male,,Other
225,Male,,Progressive
225,Male,,Slightly Liberal
225,Male,UP of Michigan,Independen
225,Male,Texas,Independen
226,Male,,Progressive
226,Male,,Conservative
226,Male,Third Coast,Other
226,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
226,,Trumplandia,Very Conservative
226,Male,Canada,Cenrist
227,,Trumplandia,Very Conservative
227,Male,,Moderat
228,Male,,
228,Male,,Moderat
228,Male,Canada,Cenrist
228,Male,Canada,Cenrist
228,Male,,
228,,,
228,Male,PA,Libertarian - Left
228,Male,,
228,Male,Virginia,Conservative
228,Male,Colorado,Libertarian - Left
228,Male,,Moderat
228,Male,midwest,Conservative
228,Male,California,Conservative
228,Male,,
228,Female,,Progressive
228,Male,UP of Michigan,Independen
228,Male,Virginia,Conservative
228,Male,Knee deep in garden dirt,Other
228,Male,,Moderat
228,,,
228,Male,,Moderat
228,Male,Canada,Cenrist
228,Male,,
228,,,
228,Male,"Lower Hudson Valley, NY",Independen
229,Male,,Progressive
229,Female,Wisconsin,Progressive
229,Male,"New York State, USA",Slightly Liberal
229,Male,PNW,Libertarian - Left
229,Female,NY,
229,Female,Middle Tenessee,Conservative
229,Female,NY,
229,Female,Wisconsin,Progressive
229,,,
229,,,
229,,Trumplandia,Very Conservative
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,kekistan,Socialist
230,Male,GDL/Sweden,Cenrist
230,Male,kekistan,Socialist
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,GDL/Sweden,Cenrist
230,Male,kekistan,Socialist
230,Male,GDL/Sweden,Cenrist
231,Male,,Progressive
231,Male,,Very Conservative
231,Male,San Diego,Other
232,Male,,Progressive
232,Male,United States,Privat
232,Male,Indian,Other
232,Male,,Progressive
232,Female,Tenessee,Liberal
232,Male,Miami,Independen
232,Male,PNW,Libertarian - Left
232,Male,The Garden Stat,
232,Male,PNW,Libertarian - Left
232,,Trumplandia,Very Conservative
232,Male,Indian,Other
232,Male,Indian,Other
232,,Sony and Nice,Conservative
233,Male,,Independen
233,Male,PNW,Libertarian - Left
233,,Somewhere in Babylon...,
233,Male,,Independen
233,Male,,Conservative
233,Male,,Independen
233,,Somewhere in Babylon...,
233,Male,Washington,Independen
233,Male,,Independen
233,Male,Washington,Independen
233,Male,Florida,Liberal
233,Male,Florida,Liberal
233,Male,PNW,Libertarian - Left
233,Male,Washington,Independen
233,Male,PNW,Libertarian - Left
233,,,
233,,,
233,,,
233,,,
233,,,
233,Male,Florida,Liberal
233,,,
233,Male,Florida,Liberal
233,,,
233,Male,Florida,Liberal
234,Male,,Progressive
234,Male,Atlan,Independen
234,Male,Massachuset,Other
234,,,
234,Male,Atlan,Independen
234,,Trumplandia,Very Conservative
234,Male,Chicago,Independen
234,,,
234,Male,,Independen
235,Male,,Progressive
235,Male,Atlan,Independen
235,Male,,Conservative
235,Male,Massachuset,Other
235,Male,"Tenessee, USA",Conservative
235,Male,,Moderat
235,Male,Menor Ohio,Libertarian
235,Male,Texas,Independen
235,,,
235,Male,"Tenessee, USA",Conservative
235,Male,,Independen
235,,,Cenrist
235,Male,Massachuset,Other
236,Male,,Slightly Conservative
237,Male,,Progressive
237,Male,Washington,Independen
237,,Sony and Nice,Conservative
237,Male,Peoples Republic of California AKA Taxifornia,Libertarian - Right
237,Male,,Conservative
238,Male,Washington,Independen
238,Male,"Near Boise, ID",Liberal
238,Male,"Near Boise, ID",Liberal
238,Male,UP of Michigan,Independen
238,Male,American Refugee in Europe,Independen
238,Male,,Conservative
238,Male,Netherlands,Moderat
238,Male,Washington,Independen
238,,Post-Societal Collapse,Cenrist
238,Male,,
238,,,
238,Male,Washington,Independen
238,Male,,
238,,,
238,Male,Washington,Independen
238,Male,Washington,Independen
238,Male,,
238,Male,Washington,Independen
238,Male,God's counry,Conservative
238,Male,,
238,Male,Washington,Independen
238,Male,,
238,,,
238,Male,Washington,Independen
238,Male,"Near Boise, ID",Liberal
239,Male,,Independen
239,,Trumplandia,Very Conservative
239,Male,Colorado,Libertarian - Left
239,Male,California,Privat
239,Male,Colorado,Libertarian - Left
239,Female,Wisconsin,Progressive
239,,Trumplandia,Very Conservative
239,Male,,Independen
239,,,Liberal
239,Male,on an island off the left coast of Canada,Liberal
239,Male,on an island off the left coast of Canada,Liberal
239,Female,Wisconsin,Progressive
239,Male,,Moderat
240,Male,GDL/Sweden,Cenrist
241,Male,,Progressive
241,Male,,Libertarian
241,Male,,Progressive
241,Male,Sheffield,Other
241,Male,Sheffield,Other
241,Male,Oceania,Libertarian
241,Male,,Progressive
242,Male,Washington,Independen
242,Male,Knee deep in garden dirt,Other
242,Male,UK,Socialist
242,Male,Denmark,Cenrist
242,,,Cenrist
242,Male,Knee deep in garden dirt,Other
242,Male,Oceania,Libertarian
242,Male,C17,Liberal
242,Male,,Very Conservative
242,Female,Tenessee,Liberal
242,Female,Tenessee,Liberal
242,Male,UK,Socialist
242,Male,,Very Conservative
242,Male,Knee deep in garden dirt,Other
242,Male,"Uhland, Texas",Libertarian
242,Male,"Uhland, Texas",Libertarian
242,Male,orth carolin,Very Conservative
242,,,Cenrist
242,Female,Tenessee,Liberal
242,Male,The Lone Star State.,Conservative
242,Male,Western NY,Liberal
242,Male,UK,Socialist
242,Male,UK,Socialist
242,Male,The Lone Star State.,Conservative
242,Male,The Lone Star State.,Conservative
243,Male,,Progressive
244,Male,,Progressive
244,,Trumplandia,Very Conservative
244,Male,,Progressive
245,,Trumplandia,Very Conservative
246,Male,,Progressive
246,Male,,Independen
246,Male,Atlan,Independen
247,Male,,Progressive
247,,Somewhere in Babylon...,
247,Male,Olympia Wa,Other
247,Male,,Slightly Liberal
247,Male,,Progressive
247,Male,,Moderat
247,Male,Georgia,Other
247,Male,,Progressive
248,Male,,Progressive
248,Male,Olympia Wa,Other
248,Male,,Independen
248,Male,Olympia Wa,Other
248,Male,SW Virginia,Conservative
248,Male,Olympia Wa,Other
248,Male,SW Virginia,Conservative
248,Male,Florida,Liberal
248,Male,Olympia Wa,Other
248,Male,"veni, vidi, volo - now back in NC",
248,Male,SW Virginia,Conservative
248,,TEXAS,Very Conservative
248,Male,Olympia Wa,Other
248,Male,,Independen
248,Male,Olympia Wa,Other
248,Male,California Caliphat,Independen
248,Male,SW Virginia,Conservative
248,Male,Olympia Wa,Other
248,Male,Olympia Wa,Other
248,Male,California Caliphat,Independen
248,Male,California Caliphat,Independen
248,Male,SW Virginia,Conservative
248,Male,,Moderat
